ope8_id,city,state,name,degrees_awarded_predominant,size,online_only,avg_net_price_pub,pell_grant_rate,retention_four_year_full_time,part_time_share,act_25th_pctl_cumulative,act_75th_pctl_cumulative,sat_average_all,sat_25th_pctl_math,sat_75th_pctl_math,sat_25th_pctl_reading,sat_75th_pctl_reading,sat_25th_pctl_writing,sat_75th_pctl_writing,race_ethn_white,race_ethn_black,race_ethn_hispanic,race_ethn_asian,race_ethn_two_or_more
2283805,Homestead,FL,Beauty Schools of America-Homestead,Predominantly certificate-degree granting,655,0,NaN,0.6832,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0748,0.2305,0.6168,0.0015,0.0275
2548802,Brownsville,TX,South Texas Vocational Technical Institute-Brownsville,Predominantly certificate-degree granting,278,0,NaN,0.8795,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0108,0,0.9892,0,0
2069303,Cordova,TN,L'Ecole Culinaire-Memphis,Predominantly certificate-degree granting,441,0,NaN,0.278,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2517,0.6825,0.0068,0.0091,0.0204
396903,Rochester,MN,University of Minnesota-Rochester,Predominantly bachelor's-degree granting,477,0,16992,0.2778,0.7857,0.0231,23,27,1149,540,660,550,700,520,610,0.7966,0.0692,0.0314,0.0566,0.0314
4120300,High Point,NC,Health And Style Institute,Predominantly certificate-degree granting,179,0,NaN,0.6301,NaN,0.1564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.36870000000000003,0.581,0.0112,0.0056,0.0279
3071603,Cutler Bay,FL,CBT College-Cutler Bay,Predominantly certificate-degree granting,174,0,NaN,1,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0172,0.3966,0.5632,0.0057,0.0115
372612,Columbus,OH,National College-Columbus,Predominantly associate's-degree granting,99,0,NaN,0.8302,NaN,0.3232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2222,0.6263,0.0101,0.0202,0.0505
962102,Toledo,OH,Herzing University-Toledo,Predominantly associate's-degree granting,205,0,NaN,0.8477,0,0.3317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5122,0.3951,0.039,0.0049,0.0146
1308801,New Lenox,IL,Capri Beauty College,Predominantly certificate-degree granting,49,0,NaN,0.3605,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,0
3422302,Bakersfield,CA,Milan Institute-Bakersfield,Predominantly certificate-degree granting,411,0,NaN,0.6266,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3771,0.0827,0.4769,0.0146,0
4149700,Torrance,CA,Homestead Schools,Predominantly certificate-degree granting,166,0,NaN,0.6888,NaN,0.2952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0663,0.2892,0.1988,0.4398,0
2100613,Las Vegas,NV,Carrington College-Las Vegas,Predominantly associate's-degree granting,255,0,NaN,0.6611,NaN,0.1216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4039,0.1882,0.1255,0.1608,0.0353
2218001,Reno,NV,Carrington College-Reno,Predominantly associate's-degree granting,333,0,NaN,0.5229,NaN,0.2372,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7477,0.006,0.1592,0.033,0.021
638504,Jacksonville,FL,Chamberlain College of Nursing-Florida,Predominantly bachelor's-degree granting,649,0,NaN,0.5341,NaN,0.4777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2635,0.2404,0.2573,0.0678,0.0015
3026520,Columbia,SC,Remington College-Columbia Campus,Predominantly certificate-degree granting,336,0,NaN,0.7182,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1786,0.7321,0.0387,0.003,0.0357
3026509,Lake Mary,FL,Remington College of Nursing Orlando,Predominantly bachelor's-degree granting,100,0,NaN,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.58,0.18,0.11,0.11,0.02
4183100,Little Rock,AR,Washington Barber College Inc,Predominantly certificate-degree granting,126,0,NaN,0.9901,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0159,0.9841,0,0,0
2559406,Elk Grove,CA,InterCoast Colleges-Elk Grove,Predominantly certificate-degree granting,28,0,NaN,0.5902,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25,0.4286,0.1429,0.1071,0.0357
4140500,San Diego,CA,Horizon University,Predominantly bachelor's-degree granting,58,0,NaN,0.4127,NaN,0.7241,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8103,0,0.0862,0.1034,0
4145e3,San Diego,CA,San Diego Culinary Institute,Predominantly certificate-degree granting,54,0,NaN,0.4628,NaN,0.2407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5926,0.0926,0.1481,0.0741,0.037
4148200,Santa Fe Springs,CA,Beyond 21st Century Beauty Academy,Predominantly certificate-degree granting,46,0,NaN,0.8242,NaN,0.6739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.087,0,0.8696,0.0435,0
4160400,Los Angeles,CA,Angeles College,Predominantly certificate-degree granting,145,0,NaN,0.5787,NaN,0.2276,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0897,0.2069,0.269,0.4138,0
4164400,ARTESIA,CA,Angeles Institute,Predominantly certificate-degree granting,105,0,NaN,0.6899,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0476,0.2,0.2286,0.3048,0.0095
4167e3,Temecula,CA,Paul Mitchell the School-Temecula,Predominantly certificate-degree granting,275,0,NaN,0.42,NaN,0.3309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4945,0.0145,0.3382,0.0182,0.1091
4148400,Guilford,CT,European Academy of Cosmetology and Hairdressing,Predominantly certificate-degree granting,38,0,NaN,0.0938,NaN,0.6579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9211,0,0.0789,0,0
4152400,Wethersfield,CT,International Institute of Cosmetology,Predominantly certificate-degree granting,132,0,NaN,0.1979,NaN,0.1439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8106,0.053,0.0833,0.0076,0.0455
3856500,Gainesville,FL,Florida School of Traditional Midwifery,Predominantly certificate-degree granting,34,0,NaN,0.4474,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9706,0.0294,0,0,0
4146200,DeFuniak Springs,FL,Walton Career Development Center,Predominantly certificate-degree granting,130,0,5085,0.6276,NaN,0.0769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8077,0.1308,0.0231,0.0154,0
4150800,Immokalee,FL,Immokalee Technical Center,Predominantly certificate-degree granting,212,0,4979,0.3095,NaN,0.1179,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3019,0.1321,0.5566,0,0
4151500,Orange Park,FL,American Academy of Cosmetology,Predominantly certificate-degree granting,120,0,NaN,0.6122,NaN,0.375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.675,0.2167,0.1,0.0083,0
4156300,Lauderhill,FL,University of Fort Lauderdale,Predominantly associate's-degree granting,33,0,NaN,0.44,NaN,0.7879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0606,0.9091,0.0303,0,0
4156400,Casselberry,FL,Aviation Institute of Maintenance-Orlando,Predominantly certificate-degree granting,268,0,NaN,0.6373,NaN,0.0075,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2985,0.1754,0.4627,0.0075,0.0187
4163e3,Tampa,FL,The Salon Professional Academy-Tampa,Predominantly certificate-degree granting,99,0,NaN,0.5,NaN,0.4848,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.697,0.0707,0.1818,0.0303,0.0202
4163100,Gainesville,FL,The Salon Professional Academy-Gainesville,Predominantly certificate-degree granting,37,0,NaN,0.881,NaN,0.3514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7838,0.1081,0.0541,0,0.027
4163200,The Villages,FL,The Salon Professional Academy-The Villages,Predominantly certificate-degree granting,148,0,NaN,0.5779,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6486,0.1757,0.1689,0,0
4149900,Atlanta,GA,Profile Institute of Barber-Styling,Predominantly certificate-degree granting,60,0,NaN,0.4762,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0167,0.9667,0.0167,0,0
4150900,Lawrenceville,GA,The Process Institute of Cosmetology,Predominantly certificate-degree granting,93,0,NaN,0.635,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7849,0.1075,0.0968,0.0108,0
4150600,Twin Falls,ID,D & L Academy of Hair Design,Predominantly certificate-degree granting,25,0,NaN,0.6538,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.76,0,0.2,0.04,0
4163800,Twin Falls,ID,Master Educators Beauty School,Predominantly certificate-degree granting,33,0,NaN,0.46,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7273,0,0.1515,0,0.0606
4124700,Hoffman Estates,IL,Ambria College of Nursing,Predominantly certificate-degree granting,293,0,NaN,0.357,NaN,0.2765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3242,0.1672,0.1672,0.3003,0.0068
4139e3,Chicago,IL,Midwestern Career College,Predominantly certificate-degree granting,45,0,NaN,0.2067,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1778,0.3778,0.1333,0.1333,0
4160600,Normal,IL,Paul Mitchell the School-Normal,Predominantly certificate-degree granting,131,0,NaN,0.3403,NaN,0.2214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9237,0.0382,0.0382,0,0
4167800,Canton,IL,Innovations Design Academy,Predominantly certificate-degree granting,45,0,NaN,0.5345,NaN,0.0667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8889,0.0889,0,0,0
4155900,Indianapolis,IN,Aveda Fredric's Institute-Indianapolis,Predominantly certificate-degree granting,208,0,NaN,0.3594,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8558,0.0769,0.0048,0.0144,0.0481
4166700,Anderson,IN,The Salon Professional Academy-Anderson,Predominantly certificate-degree granting,106,0,NaN,0.4294,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8868,0.0849,0.0189,0,0
4162700,Wichita,KS,Eric Fisher Academy,Predominantly certificate-degree granting,152,0,NaN,0.4718,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.75,0.0329,0.1316,0.0132,0.0592
4149500,New Orleans,LA,A & W Healthcare Educators,Predominantly certificate-degree granting,48,0,NaN,0.878,NaN,0.2083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0
4151600,Gretna,LA,My Le's Beauty College,Predominantly certificate-degree granting,35,0,NaN,0.9846,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0286,0.4,0,0.5714,0
1218700,Upton,MA,Blackstone Valley Vocational Regional School District,Not classified,50,0,NaN,0.5161,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9,0.04,0.06,0,0
4153200,Charlton,MA,Southern Worcester County Regional Voc School District,Predominantly certificate-degree granting,28,0,21622,0.4545,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8929,0.1071,0,0,0
4158400,Livonia,MI,L'esprit Academy,Predominantly certificate-degree granting,129,0,NaN,0.4906,NaN,0.2481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7054,0.1473,0.0388,0,0.062
4159300,Waterford,MI,Marketti Academy of Cosmetology,Predominantly certificate-degree granting,59,0,NaN,0.2946,NaN,0.2881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8475,0.0508,0.0339,0.0508,0.0169
4148800,St Louis Park,MN,CenterPoint Massage and Shiatsu Therapy School and Clinic,Predominantly certificate-degree granting,95,0,NaN,0.455,NaN,0.4947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8632,0.0526,0.0105,0.0421,0.0105
4160500,Worthington,MN,Avalon School of Cosmetology,Predominantly certificate-degree granting,33,0,NaN,0.449,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5152,0,0.303,0.1515,0.0303
4118700,St Joseph,MO,American Business and Technology University,Predominantly associate's-degree granting,1819,1,NaN,0.1692,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3194,0.4772,0.0203,0.0027,5e-4
4119100,Kansas City,MO,City Vision College,Predominantly bachelor's-degree granting,74,1,NaN,0.2857,0,0.3784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5676,0.2973,0.0676,0.0135,0.0135
4145200,Kansas City,MO,Transformed Barber and Cosmetology Academy,Predominantly certificate-degree granting,105,0,NaN,0.6235,NaN,0.5619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0286,0.9524,0.019,0,0
4163700,Hamilton,MT,Bitterroot School of Cosmetology,Predominantly certificate-degree granting,30,0,NaN,0.6667,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9667,0,0,0,0.0333
4160200,Doraville,GA,Atlanta Beauty & Barber Academy,Predominantly certificate-degree granting,515,0,NaN,0.8298,NaN,0.0175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0117,0.0583,0.099,0.732,0
4164100,Great Falls,MT,The Salon Professional Academy-Great Falls,Predominantly certificate-degree granting,102,0,NaN,0.3818,NaN,0.1569,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8725,0.0098,0.0392,0.0098,0
4149300,Durham,NC,Park West Barber School,Predominantly certificate-degree granting,175,0,NaN,0.6561,NaN,0.56,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0
4154900,East Orange,NJ,National Career Institute,Predominantly certificate-degree granting,176,0,NaN,1,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.8182,0.1761,0.0057,0
4162400,Albuquerque,NM,Toni & Guy Hairdressing Academy-Albuquerque,Predominantly certificate-degree granting,84,0,NaN,0.4701,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2857,0,0.631,0,0.0714
4144800,Reno,NV,International Academy of Style,Predominantly certificate-degree granting,118,0,NaN,0.7972,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6271,0.0254,0.2288,0.0085,0.0932
4117100,Brooklyn,NY,EDP School of Computer Programming,Predominantly certificate-degree granting,82,0,NaN,0.873,NaN,0.0854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8659,0,0,0.1341,0
4133700,Flushing,NY,New York Medical Career Training Center,Predominantly certificate-degree granting,363,0,NaN,0.0984,NaN,0.7521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0468,0.2507,0.2121,0.4215,0.0358
4144300,New York,NY,Institute of Culinary Education,Predominantly certificate-degree granting,614,0,NaN,0.2396,NaN,0.9788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4283,0.0717,0.1678,0.0879,0.0863
4148e3,Jamaica,NY,New Life Business Institute,Predominantly certificate-degree granting,42,0,NaN,0.4275,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.8333,0.119,0,0
4151200,Tonawanda,NY,The Salon Professional Academy-Tonawanda,Predominantly certificate-degree granting,109,0,NaN,0.5297,NaN,0.4954,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.789,0.0826,0.0826,0.0183,0.0183
4155300,Syracuse,NY,Onondaga School of Therapeutic Massage-Syracuse,Predominantly certificate-degree granting,74,0,NaN,0.5567,NaN,0.8108,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9459,0.0405,0.0135,0,0
4156e3,Staten Island,NY,Academy of Cosmetology and Esthetics NYC,Predominantly certificate-degree granting,130,0,NaN,0.3942,NaN,0.1769,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6308,0.0923,0.2231,0.0231,0.0231
4167600,Ithaca,NY,Finger Lakes School of Massage,Predominantly certificate-degree granting,113,0,NaN,0.5393,NaN,0.5044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9381,0.0265,0.0177,0.0177,0
4068300,Archbold,OH,Four County Career Center,Predominantly certificate-degree granting,142,0,NaN,0.0039,NaN,0.6901,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9507,0,0.0141,0,0.007
4151400,Sheffield Village,OH,Vanity School of Cosmetology,Predominantly certificate-degree granting,53,0,NaN,0.7667,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6604,0.2075,0.1321,0,0
4166800,Perrysburg,OH,The Salon Professional Academy-Perrysburg,Predominantly certificate-degree granting,76,0,NaN,0.5764,NaN,0.3684,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8553,0.0526,0.0526,0.0395,0
4146500,Portland,OR,Portland Actors Conservatory,Predominantly certificate-degree granting,22,0,NaN,0.381,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7273,0.0909,0.0455,0,0.0455
4149800,Somerset,PA,Somerset County Technology Center,Predominantly certificate-degree granting,100,0,5504,0.5375,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.99,0,0,0,0.01
4158e3,Allentown,PA,Metro Beauty Academy,Predominantly certificate-degree granting,206,0,NaN,0.3179,NaN,0.2379,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.699,0.0534,0.2039,0.0049,0.0291
4164900,Williamsport,PA,Barone Beauty Academy,Predominantly certificate-degree granting,56,0,NaN,0.6163,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9107,0.0714,0,0.0179,0
4083300,Mullins,SC,Academy for Careers and Technology,Predominantly certificate-degree granting,50,0,8006,0.8545,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22,0.78,0,0,0
4158100,Aiken,SC,Aiken School of Cosmetology,Predominantly certificate-degree granting,33,0,NaN,0.4894,NaN,0.1515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6061,0.3636,0.0303,0,0
4157200,Manchester,TN,Love Beauty School Inc,Predominantly certificate-degree granting,53,0,NaN,0.9103,NaN,0.1321,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8868,0.0943,0.0189,0,0
4082300,Houston,TX,Professional Career Training Institute,Predominantly certificate-degree granting,114,0,NaN,0.6667,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1053,0.7719,0.0877,0.0351,0
4138500,Houston,TX,Cardiotech Ultrasound School,Predominantly certificate-degree granting,61,0,NaN,0.6441,NaN,0.1475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2131,0.4426,0.0984,0.2131,0.0164
4154800,Bedford,TX,DuVall's School of Cosmetology,Predominantly certificate-degree granting,91,0,NaN,0.5519,NaN,0.1648,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6923,0.0769,0.1319,0.033,0.033
4155800,Irving,TX,Advanced Beauty College,Predominantly certificate-degree granting,60,0,NaN,0.4194,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.0333,0.45,0.5167,0
4158500,Haltom City,TX,Texas Beauty College,Predominantly certificate-degree granting,89,0,NaN,0.8358,NaN,0.8315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0337,0.0112,0.1573,0.7865,0.0112
4160700,Austin,TX,Avenue Five Institute,Predominantly certificate-degree granting,241,0,NaN,0.3815,NaN,0.2739,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5685,0.0622,0.1867,0.0207,0.1037
4165800,Lewisville,TX,The Salon Professional Academy-Lewisville,Predominantly certificate-degree granting,80,0,NaN,0.4615,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7625,0.1125,0.1,0.025,0
4153e3,Provo,UT,Renaissance Academie,Predominantly certificate-degree granting,70,0,NaN,0.5891,NaN,0.4857,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8571,0,0.0857,0,0.0571
4153800,Hampton,VA,Bethel College,Predominantly bachelor's-degree granting,54,0,NaN,0.5672,0.5,0.4815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3704,0.3889,0.2037,0,0
4156200,Richmond,VA,Institute of Advanced Medical Esthetics,Predominantly certificate-degree granting,1,0,NaN,0.1176,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,1
4149400,Seattle,WA,Gary Manuel Aveda Institute,Predominantly certificate-degree granting,287,0,NaN,0.5271,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6829,0.0627,0.0592,0.0383,0.1254
4155e3,Port Hadlock,WA,Northwest School of Wooden Boat Building,Predominantly associate's-degree granting,52,0,NaN,0.2424,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.9038,0.0192,0.0192,0.0385,0
4157700,Onalaska,WI,The Salon Professional Academy-Onalaska,Predominantly certificate-degree granting,87,0,NaN,0.5565,NaN,0.0115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.8851,0.046,0.0345,0.023,0
1049056,Tucson,AZ,Regency Beauty Institute-North Tucson,Predominantly certificate-degree granting,86,0,NaN,0.7956,NaN,0.2907,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1395,0.0465,0.2093,0,0.1163
2091702,Chula Vista,CA,Kaplan College-Chula Vista,Predominantly certificate-degree granting,299,0,NaN,0.5232,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0736,0.0769,0.7358,0.0635,0
2559407,Roseville,CA,InterCoast Colleges-Roseville,Predominantly certificate-degree granting,3,0,NaN,0.413,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3333,0,0.6667,0,0
3698301,Anaheim,CA,West Coast University-Orange County,Predominantly bachelor's-degree granting,1528,0,NaN,0.4021,0.9091,0.072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2592,0.0255,0.1525,0.4359,0.0517
3698302,Ontario,CA,West Coast University-Ontario,Predominantly bachelor's-degree granting,1103,0,NaN,0.4834,0.75,0.0562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2956,0.0426,0.097,0.35,0.0263
3010619,Augusta,GA,Virginia College-Augusta,Predominantly associate's-degree granting,902,0,NaN,0.9096,0.7167,0.3614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1463,0.7761,0.0155,0.0211,0.01
3368302,East Peoria,IL,Midwest Technical Institute-East Peoria,Predominantly certificate-degree granting,849,0,NaN,0.8271,NaN,0.298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7008,0.2497,0.0247,0.0024,0.0141
3490301,Chicago,IL,Paul Mitchell the School-Chicago,Predominantly certificate-degree granting,305,0,NaN,0.4094,NaN,0.2721,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.4262,0.377,0.1705,0.0098,0.0033
2201806,Indianapolis,IN,Kaplan College-Indianapolis,Predominantly certificate-degree granting,478,0,NaN,0.6798,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5941,0.2908,0.0607,0.0314,0
1049051,Evansville,IN,Regency Beauty Institute-Evansville,Predominantly certificate-degree granting,65,0,NaN,0.8103,NaN,0.3231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3231,0.1538,0.0154,0,0.0462
1049054,Shreveport,LA,Regency Beauty Institute-Shreveport,Predominantly certificate-degree granting,107,0,NaN,0.7514,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3364,0.3084,0.0093,0,0.0654
1049058,Springfield,MO,Regency Beauty Institute-Springfield,Predominantly certificate-degree granting,72,0,NaN,0.7339,NaN,0.1944,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5694,0.0139,0.0417,0,0.0833
1049059,Canton,OH,Regency Beauty Institute-Canton,Predominantly certificate-degree granting,138,0,NaN,0.8413,NaN,0.3406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3696,0.1159,0.0072,0,0.0507
1049057,Spartanburg,SC,Regency Beauty Institute-Spartanburg,Predominantly certificate-degree granting,50,0,NaN,0.7965,NaN,0.26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.22,0.16,0,0.02,0.06
1049053,Chattanooga,TN,Regency Beauty Institute-Chattanooga,Predominantly certificate-degree granting,58,0,NaN,0.7442,NaN,0.1724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3793,0.3276,0,0,0.0172
1049055,Mesquite,TX,Regency Beauty Institute-Mesquite,Predominantly certificate-degree granting,77,0,NaN,0.7885,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2078,0.1429,0.1558,0,0.039
469207,Pontiac,MI,Dorsey Business Schools-Waterford Pontiac,Predominantly certificate-degree granting,229,0,NaN,0.7464,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.3843,0.4541,0.0873,0.0131,0.0524
4115701,High Point,NC,Regina's College of Beauty-High Point,Predominantly certificate-degree granting,59,0,NaN,1,NaN,0.1695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,0,0
499203,Fayetteville,NC,Miller-Motte College-Fayetteville,Predominantly certificate-degree granting,734,0,NaN,0.8897,NaN,0.2193,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1444,0.6335,0.0722,0.0095,0.0232
3881401,Las Vegas,NV,European Massage Therapy School-Las Vegas,Predominantly certificate-degree granting,96,0,NaN,0.6795,NaN,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.25,0.0938,0.4479,0.1563,0
2158417,Grove City,OH,Harrison College-Grove City,Predominantly associate's-degree granting,244,0,NaN,0.8458,NaN,0.3115,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7418,0.1311,0.0205,0.0041,0.0533
2614206,Columbus,GA,Miller-Motte Technical College-Columbus,Predominantly associate's-degree granting,504,0,NaN,0.9193,NaN,0.3214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1627,0.7778,0.0357,0.004,0.0079
